Date,IBM,INTC,AAPL,MSFT,DELL,ORCL,ADBE,NVDA,AMD,INTU,TSM,BABA,INFY,PDD,ABEV,IBN,BBD,CICHY,PBR,FSLR,PLUG,BLDP,BE,TSLA,ENPH,NEE
2018-01-19,112.305908203125,37.62620544433594,41.982913970947266,83.38587951660156,23.18008804321289,45.486534118652344,195.72999572753906,5.69096040725708,12.59000015258789,160.1015167236328,37.475494384765625,177.7456817626953,7.4321980476379395,26.700000762939453,5.43625545501709,10.626640319824219,6.757890224456787,13.583855628967285,4.152370452880859,70.02999877929688,2.2699999809265137,3.9600000381469727,25.0,23.334667205810547,1.9500000476837158,31.72842025756836
2018-01-22,112.46501922607422,38.406944274902344,41.63944625854492,84.8775634765625,23.295347213745117,45.60342788696289,197.83999633789062,5.779499053955078,12.649999618530273,160.9891815185547,38.91008377075195,177.71670532226562,7.556137561798096,26.700000762939453,5.388708591461182,10.655806541442871,6.8395867347717285,13.459634780883789,4.183104038238525,68.95999908447266,2.25,3.9100000858306885,25.0,23.437332153320312,1.9700000286102295,31.698841094970703
2018-01-23,114.98959350585938,38.66718673706055,41.648841857910156,85.1462631225586,23.342498779296875,45.97214126586914,200.08999633789062,5.908598899841309,12.9399995803833,160.7886962890625,38.8261833190918,185.69375610351562,7.622237205505371,26.700000762939453,5.317386150360107,10.782198905944824,6.798738479614258,13.937893867492676,4.114807605743408,68.4800033569336,2.2100000381469727,3.930000066757202,25.0,23.519332885742188,2.059999942779541,32.26932907104492
2018-01-24,114.38096618652344,38.20545959472656,40.98543167114258,85.07213592529297,23.148651123046875,46.2689094543457,197.77999877929688,5.831683158874512,12.710000038146973,159.92015075683594,38.029197692871094,188.83242797851562,7.626367092132568,26.700000762939453,5.444179534912109,10.68497371673584,7.370646953582764,13.956526756286621,4.469944000244141,68.9800033569336,2.2100000381469727,3.7899999618530273,25.0,23.05933380126953,2.0199999809265137,31.874210357666016
2018-01-25,114.45010375976562,38.02916717529297,40.25379943847656,85.54464721679688,23.166994094848633,46.40379333496094,197.50999450683594,5.845287322998047,12.40999984741211,160.17788696289062,37.836246490478516,191.53652954101562,7.622237205505371,26.700000762939453,5.404557704925537,10.801642417907715,7.516541957855225,13.689446449279785,4.527994632720947,70.44000244140625,2.119999885559082,3.2699999809265137,25.0,22.50933265686035,2.0899999141693115,32.347503662109375
2018-01-26,115.74349975585938,42.04195785522461,40.34790802001953,87.14752960205078,21.673864364624023,47.4379997253418,201.3000030517578,6.017911911010742,12.949999809265137,162.6785888671875,38.356380462646484,198.19052124023438,7.642894268035889,26.700000762939453,5.467953205108643,10.908590316772461,7.6332597732543945,14.453423500061035,4.722638130187988,70.55999755859375,2.0799999237060547,3.009999990463257,25.0,22.856666564941406,2.140000104904175,33.319496154785156
2018-01-29,115.37000274658203,41.9580078125,39.51276779174805,87.01779174804688,19.593975067138672,46.709564208984375,198.22999572753906,6.104966640472412,13.319999694824219,161.50448608398438,38.08791732788086,196.05621337890625,7.6635518074035645,26.700000762939453,5.404557704925537,10.782198905944824,7.288947105407715,14.366464614868164,4.654342174530029,68.3499984741211,2.0,4.019999980926514,25.0,23.302000045776367,2.0299999713897705,32.894771575927734
2018-01-30,113.17051696777344,40.959014892578125,39.279876708984375,85.9245376586914,18.357561111450195,45.8282470703125,196.89999389648438,6.002823829650879,12.869999885559082,160.82688903808594,37.65167236328125,192.8209686279297,7.53961181640625,26.700000762939453,5.420405387878418,10.568304061889648,7.376485824584961,14.037274360656738,4.541654586791992,67.08999633789062,1.9299999475479126,3.619999885559082,25.0,23.05466651916504,2.0299999713897705,32.772220611572266
2018-01-31,113.22584533691406,40.4133415222168,39.38808059692383,88.02770233154297,18.781925201416016,46.39481735229492,199.75999450683594,6.07899808883667,13.739999771118164,160.25418090820312,38.01243209838867,197.29237365722656,7.440461158752441,26.700000762939453,5.444179534912109,10.675251007080078,7.411501407623291,14.242240905761719,4.562143802642822,67.16999816894531,1.9299999475479126,3.7100000381469727,25.0,23.62066650390625,2.200000047683716,33.473731994628906
2018-02-01,112.32669830322266,40.001983642578125,39.47041320800781,87.33280944824219,18.402095794677734,46.430782318115234,199.3800048828125,5.947922229766846,13.25,158.10662841796875,38.1298828125,185.6358184814453,7.40740966796875,26.700000762939453,5.525269985198975,10.480801582336426,7.242260456085205,14.124227523803711,4.763615608215332,67.55000305175781,1.9199999570846558,3.559999942779541,25.0,23.28333282470703,2.1700000762939453,33.03422546386719
2018-02-02,109.9957504272461,38.74274444580078,37.757789611816406,85.03507232666016,18.57236099243164,45.08182907104492,195.63999938964844,5.77529764175415,12.449999809265137,155.97824096679688,37.34126663208008,180.8939971923828,7.3330464363098145,26.700000762939453,5.366269588470459,10.014124870300293,6.91879940032959,13.925471305847168,4.548483848571777,66.44000244140625,1.940000057220459,3.380000114440918,25.0,22.916667938232422,2.069999933242798,32.94548416137695
